id,id_gen,scenario,date,value
73,24,2,2040-02-09T00:00:00.0,2.5925788195155595
74,24,2,2040-02-09T01:00:00.0,2.5925788195155595
75,24,2,2040-02-09T02:00:00.0,2.5925788195155595
76,24,2,2040-02-09T03:00:00.0,2.5925788195155595
77,24,2,2040-02-09T04:00:00.0,2.5925788195155595
78,24,2,2040-02-09T05:00:00.0,2.5925788195155595
79,24,2,2040-02-09T06:00:00.0,2.5925788195155595
80,24,2,2040-02-09T07:00:00.0,2.5925788195155595
81,24,2,2040-02-09T08:00:00.0,2.5925788195155595
82,24,2,2040-02-09T09:00:00.0,2.5925788195155595
83,24,2,2040-02-09T10:00:00.0,2.5925788195155595
84,24,2,2040-02-09T11:00:00.0,2.5925788195155595
85,24,2,2040-02-09T12:00:00.0,2.5925788195155595
86,24,2,2040-02-09T13:00:00.0,2.5925788195155595
87,24,2,2040-02-09T14:00:00.0,2.5925788195155595
88,24,2,2040-02-09T15:00:00.0,2.5925788195155595
89,24,2,2040-02-09T16:00:00.0,2.5925788195155595
90,24,2,2040-02-09T17:00:00.0,2.5925788195155595
91,24,2,2040-02-09T18:00:00.0,2.5925788195155595
92,24,2,2040-02-09T19:00:00.0,2.5925788195155595
93,24,2,2040-02-09T20:00:00.0,2.5925788195155595
94,24,2,2040-02-09T21:00:00.0,2.5925788195155595
95,24,2,2040-02-09T22:00:00.0,2.5925788195155595
96,24,2,2040-02-09T23:00:00.0,2.5925788195155595
97,24,2,2040-02-10T00:00:00.0,2.5925788195155595
98,24,2,2040-02-10T01:00:00.0,2.5925788195155595
99,24,2,2040-02-10T02:00:00.0,2.5925788195155595
100,24,2,2040-02-10T03:00:00.0,2.5925788195155595
101,24,2,2040-02-10T04:00:00.0,2.5925788195155595
102,24,2,2040-02-10T05:00:00.0,2.5925788195155595
103,24,2,2040-02-10T06:00:00.0,2.5925788195155595
104,24,2,2040-02-10T07:00:00.0,2.5925788195155595
105,24,2,2040-02-10T08:00:00.0,2.5925788195155595
106,24,2,2040-02-10T09:00:00.0,2.5925788195155595
107,24,2,2040-02-10T10:00:00.0,2.5925788195155595
108,24,2,2040-02-10T11:00:00.0,2.5925788195155595
109,24,2,2040-02-10T12:00:00.0,2.5925788195155595
110,24,2,2040-02-10T13:00:00.0,2.5925788195155595
111,24,2,2040-02-10T14:00:00.0,2.5925788195155595
112,24,2,2040-02-10T15:00:00.0,2.5925788195155595
113,24,2,2040-02-10T16:00:00.0,2.5925788195155595
114,24,2,2040-02-10T17:00:00.0,2.5925788195155595
115,24,2,2040-02-10T18:00:00.0,2.5925788195155595
116,24,2,2040-02-10T19:00:00.0,2.5925788195155595
117,24,2,2040-02-10T20:00:00.0,2.5925788195155595
118,24,2,2040-02-10T21:00:00.0,2.5925788195155595
119,24,2,2040-02-10T22:00:00.0,2.5925788195155595
120,24,2,2040-02-10T23:00:00.0,2.5925788195155595
121,24,2,2040-02-11T00:00:00.0,2.5925788195155595
122,24,2,2040-02-11T01:00:00.0,2.5925788195155595
123,24,2,2040-02-11T02:00:00.0,2.5925788195155595
124,24,2,2040-02-11T03:00:00.0,2.5925788195155595
125,24,2,2040-02-11T04:00:00.0,2.5925788195155595
126,24,2,2040-02-11T05:00:00.0,2.5925788195155595
127,24,2,2040-02-11T06:00:00.0,2.5925788195155595
128,24,2,2040-02-11T07:00:00.0,2.5925788195155595
129,24,2,2040-02-11T08:00:00.0,2.5925788195155595
130,24,2,2040-02-11T09:00:00.0,2.5925788195155595
131,24,2,2040-02-11T10:00:00.0,2.5925788195155595
132,24,2,2040-02-11T11:00:00.0,2.5925788195155595
133,24,2,2040-02-11T12:00:00.0,2.5925788195155595
134,24,2,2040-02-11T13:00:00.0,2.5925788195155595
135,24,2,2040-02-11T14:00:00.0,2.5925788195155595
136,24,2,2040-02-11T15:00:00.0,2.5925788195155595
137,24,2,2040-02-11T16:00:00.0,2.5925788195155595
138,24,2,2040-02-11T17:00:00.0,2.5925788195155595
139,24,2,2040-02-11T18:00:00.0,2.5925788195155595
140,24,2,2040-02-11T19:00:00.0,2.5925788195155595
141,24,2,2040-02-11T20:00:00.0,2.5925788195155595
142,24,2,2040-02-11T21:00:00.0,2.5925788195155595
143,24,2,2040-02-11T22:00:00.0,2.5925788195155595
144,24,2,2040-02-11T23:00:00.0,2.5925788195155595
145,25,2,2040-02-09T00:00:00.0,18.159089694618036
146,25,2,2040-02-09T01:00:00.0,18.159089694618036
147,25,2,2040-02-09T02:00:00.0,18.159089694618036
148,25,2,2040-02-09T03:00:00.0,18.159089694618036
149,25,2,2040-02-09T04:00:00.0,18.159089694618036
150,25,2,2040-02-09T05:00:00.0,18.159089694618036
151,25,2,2040-02-09T06:00:00.0,18.159089694618036
152,25,2,2040-02-09T07:00:00.0,18.159089694618036
153,25,2,2040-02-09T08:00:00.0,18.159089694618036
154,25,2,2040-02-09T09:00:00.0,18.159089694618036
155,25,2,2040-02-09T10:00:00.0,18.159089694618036
156,25,2,2040-02-09T11:00:00.0,18.159089694618036
157,25,2,2040-02-09T12:00:00.0,18.159089694618036
158,25,2,2040-02-09T13:00:00.0,18.159089694618036
159,25,2,2040-02-09T14:00:00.0,18.159089694618036
160,25,2,2040-02-09T15:00:00.0,18.159089694618036
161,25,2,2040-02-09T16:00:00.0,18.159089694618036
162,25,2,2040-02-09T17:00:00.0,18.159089694618036
163,25,2,2040-02-09T18:00:00.0,18.159089694618036
164,25,2,2040-02-09T19:00:00.0,18.159089694618036
165,25,2,2040-02-09T20:00:00.0,18.159089694618036
166,25,2,2040-02-09T21:00:00.0,18.159089694618036
167,25,2,2040-02-09T22:00:00.0,18.159089694618036
168,25,2,2040-02-09T23:00:00.0,18.159089694618036
169,25,2,2040-02-10T00:00:00.0,18.159089694618036
170,25,2,2040-02-10T01:00:00.0,18.159089694618036
171,25,2,2040-02-10T02:00:00.0,18.159089694618036
172,25,2,2040-02-10T03:00:00.0,18.159089694618036
173,25,2,2040-02-10T04:00:00.0,18.159089694618036
174,25,2,2040-02-10T05:00:00.0,18.159089694618036
175,25,2,2040-02-10T06:00:00.0,18.159089694618036
176,25,2,2040-02-10T07:00:00.0,18.159089694618036
177,25,2,2040-02-10T08:00:00.0,18.159089694618036
178,25,2,2040-02-10T09:00:00.0,18.159089694618036
179,25,2,2040-02-10T10:00:00.0,18.159089694618036
180,25,2,2040-02-10T11:00:00.0,18.159089694618036
181,25,2,2040-02-10T12:00:00.0,18.159089694618036
182,25,2,2040-02-10T13:00:00.0,18.159089694618036
183,25,2,2040-02-10T14:00:00.0,18.159089694618036
184,25,2,2040-02-10T15:00:00.0,18.159089694618036
185,25,2,2040-02-10T16:00:00.0,18.159089694618036
186,25,2,2040-02-10T17:00:00.0,18.159089694618036
187,25,2,2040-02-10T18:00:00.0,18.159089694618036
188,25,2,2040-02-10T19:00:00.0,18.159089694618036
189,25,2,2040-02-10T20:00:00.0,18.159089694618036
190,25,2,2040-02-10T21:00:00.0,18.159089694618036
191,25,2,2040-02-10T22:00:00.0,18.159089694618036
192,25,2,2040-02-10T23:00:00.0,18.159089694618036
193,25,2,2040-02-11T00:00:00.0,18.159089694618036
194,25,2,2040-02-11T01:00:00.0,18.159089694618036
195,25,2,2040-02-11T02:00:00.0,18.159089694618036
196,25,2,2040-02-11T03:00:00.0,18.159089694618036
197,25,2,2040-02-11T04:00:00.0,18.159089694618036
198,25,2,2040-02-11T05:00:00.0,18.159089694618036
199,25,2,2040-02-11T06:00:00.0,18.159089694618036
200,25,2,2040-02-11T07:00:00.0,18.159089694618036
201,25,2,2040-02-11T08:00:00.0,18.159089694618036
202,25,2,2040-02-11T09:00:00.0,18.159089694618036
203,25,2,2040-02-11T10:00:00.0,18.159089694618036
204,25,2,2040-02-11T11:00:00.0,18.159089694618036
205,25,2,2040-02-11T12:00:00.0,18.159089694618036
206,25,2,2040-02-11T13:00:00.0,18.159089694618036
207,25,2,2040-02-11T14:00:00.0,18.159089694618036
208,25,2,2040-02-11T15:00:00.0,18.159089694618036
209,25,2,2040-02-11T16:00:00.0,18.159089694618036
210,25,2,2040-02-11T17:00:00.0,18.159089694618036
211,25,2,2040-02-11T18:00:00.0,18.159089694618036
212,25,2,2040-02-11T19:00:00.0,18.159089694618036
213,25,2,2040-02-11T20:00:00.0,18.159089694618036
214,25,2,2040-02-11T21:00:00.0,18.159089694618036
215,25,2,2040-02-11T22:00:00.0,18.159089694618036
216,25,2,2040-02-11T23:00:00.0,18.159089694618036
217,26,2,2040-02-09T00:00:00.0,1.6293693559813451
218,26,2,2040-02-09T01:00:00.0,1.6293693559813451
219,26,2,2040-02-09T02:00:00.0,1.6293693559813451
220,26,2,2040-02-09T03:00:00.0,1.6293693559813451
221,26,2,2040-02-09T04:00:00.0,1.6293693559813451
222,26,2,2040-02-09T05:00:00.0,1.6293693559813451
223,26,2,2040-02-09T06:00:00.0,1.6293693559813451
224,26,2,2040-02-09T07:00:00.0,1.6293693559813451
225,26,2,2040-02-09T08:00:00.0,1.6293693559813451
226,26,2,2040-02-09T09:00:00.0,1.6293693559813451
227,26,2,2040-02-09T10:00:00.0,1.6293693559813451
228,26,2,2040-02-09T11:00:00.0,1.6293693559813451
229,26,2,2040-02-09T12:00:00.0,1.6293693559813451
230,26,2,2040-02-09T13:00:00.0,1.6293693559813451
231,26,2,2040-02-09T14:00:00.0,1.6293693559813451
232,26,2,2040-02-09T15:00:00.0,1.6293693559813451
233,26,2,2040-02-09T16:00:00.0,1.6293693559813451
234,26,2,2040-02-09T17:00:00.0,1.6293693559813451
235,26,2,2040-02-09T18:00:00.0,1.6293693559813451
236,26,2,2040-02-09T19:00:00.0,1.6293693559813451
237,26,2,2040-02-09T20:00:00.0,1.6293693559813451
238,26,2,2040-02-09T21:00:00.0,1.6293693559813451
239,26,2,2040-02-09T22:00:00.0,1.6293693559813451
240,26,2,2040-02-09T23:00:00.0,1.6293693559813451
241,26,2,2040-02-10T00:00:00.0,1.6293693559813451
242,26,2,2040-02-10T01:00:00.0,1.6293693559813451
243,26,2,2040-02-10T02:00:00.0,1.6293693559813451
244,26,2,2040-02-10T03:00:00.0,1.6293693559813451
245,26,2,2040-02-10T04:00:00.0,1.6293693559813451
246,26,2,2040-02-10T05:00:00.0,1.6293693559813451
247,26,2,2040-02-10T06:00:00.0,1.6293693559813451
248,26,2,2040-02-10T07:00:00.0,1.6293693559813451
249,26,2,2040-02-10T08:00:00.0,1.6293693559813451
250,26,2,2040-02-10T09:00:00.0,1.6293693559813451
251,26,2,2040-02-10T10:00:00.0,1.6293693559813451
252,26,2,2040-02-10T11:00:00.0,1.6293693559813451
253,26,2,2040-02-10T12:00:00.0,1.6293693559813451
254,26,2,2040-02-10T13:00:00.0,1.6293693559813451
255,26,2,2040-02-10T14:00:00.0,1.6293693559813451
256,26,2,2040-02-10T15:00:00.0,1.6293693559813451
257,26,2,2040-02-10T16:00:00.0,1.6293693559813451
258,26,2,2040-02-10T17:00:00.0,1.6293693559813451
259,26,2,2040-02-10T18:00:00.0,1.6293693559813451
260,26,2,2040-02-10T19:00:00.0,1.6293693559813451
261,26,2,2040-02-10T20:00:00.0,1.6293693559813451
262,26,2,2040-02-10T21:00:00.0,1.6293693559813451
263,26,2,2040-02-10T22:00:00.0,1.6293693559813451
264,26,2,2040-02-10T23:00:00.0,1.6293693559813451
265,26,2,2040-02-11T00:00:00.0,1.6293693559813451
266,26,2,2040-02-11T01:00:00.0,1.6293693559813451
267,26,2,2040-02-11T02:00:00.0,1.6293693559813451
268,26,2,2040-02-11T03:00:00.0,1.6293693559813451
269,26,2,2040-02-11T04:00:00.0,1.6293693559813451
270,26,2,2040-02-11T05:00:00.0,1.6293693559813451
271,26,2,2040-02-11T06:00:00.0,1.6293693559813451
272,26,2,2040-02-11T07:00:00.0,1.6293693559813451
273,26,2,2040-02-11T08:00:00.0,1.6293693559813451
274,26,2,2040-02-11T09:00:00.0,1.6293693559813451
275,26,2,2040-02-11T10:00:00.0,1.6293693559813451
276,26,2,2040-02-11T11:00:00.0,1.6293693559813451
277,26,2,2040-02-11T12:00:00.0,1.6293693559813451
278,26,2,2040-02-11T13:00:00.0,1.6293693559813451
279,26,2,2040-02-11T14:00:00.0,1.6293693559813451
280,26,2,2040-02-11T15:00:00.0,1.6293693559813451
281,26,2,2040-02-11T16:00:00.0,1.6293693559813451
282,26,2,2040-02-11T17:00:00.0,1.6293693559813451
283,26,2,2040-02-11T18:00:00.0,1.6293693559813451
284,26,2,2040-02-11T19:00:00.0,1.6293693559813451
285,26,2,2040-02-11T20:00:00.0,1.6293693559813451
286,26,2,2040-02-11T21:00:00.0,1.6293693559813451
287,26,2,2040-02-11T22:00:00.0,1.6293693559813451
288,26,2,2040-02-11T23:00:00.0,1.6293693559813451
289,27,2,2040-02-09T00:00:00.0,0.10227207174864988
290,27,2,2040-02-09T01:00:00.0,0.10227207174864988
291,27,2,2040-02-09T02:00:00.0,0.10227207174864988
292,27,2,2040-02-09T03:00:00.0,0.10227207174864988
293,27,2,2040-02-09T04:00:00.0,0.10227207174864988
294,27,2,2040-02-09T05:00:00.0,0.10227207174864988
295,27,2,2040-02-09T06:00:00.0,0.10227207174864988
296,27,2,2040-02-09T07:00:00.0,0.10227207174864988
297,27,2,2040-02-09T08:00:00.0,0.10227207174864988
298,27,2,2040-02-09T09:00:00.0,0.10227207174864988
299,27,2,2040-02-09T10:00:00.0,0.10227207174864988
300,27,2,2040-02-09T11:00:00.0,0.10227207174864988
301,27,2,2040-02-09T12:00:00.0,0.10227207174864988
302,27,2,2040-02-09T13:00:00.0,0.10227207174864988
303,27,2,2040-02-09T14:00:00.0,0.10227207174864988
304,27,2,2040-02-09T15:00:00.0,0.10227207174864988
305,27,2,2040-02-09T16:00:00.0,0.10227207174864988
306,27,2,2040-02-09T17:00:00.0,0.10227207174864988
307,27,2,2040-02-09T18:00:00.0,0.10227207174864988
308,27,2,2040-02-09T19:00:00.0,0.10227207174864988
309,27,2,2040-02-09T20:00:00.0,0.10227207174864988
310,27,2,2040-02-09T21:00:00.0,0.10227207174864988
311,27,2,2040-02-09T22:00:00.0,0.10227207174864988
312,27,2,2040-02-09T23:00:00.0,0.10227207174864988
313,27,2,2040-02-10T00:00:00.0,0.10227207174864988
314,27,2,2040-02-10T01:00:00.0,0.10227207174864988
315,27,2,2040-02-10T02:00:00.0,0.10227207174864988
316,27,2,2040-02-10T03:00:00.0,0.10227207174864988
317,27,2,2040-02-10T04:00:00.0,0.10227207174864988
318,27,2,2040-02-10T05:00:00.0,0.10227207174864988
319,27,2,2040-02-10T06:00:00.0,0.10227207174864988
320,27,2,2040-02-10T07:00:00.0,0.10227207174864988
321,27,2,2040-02-10T08:00:00.0,0.10227207174864988
322,27,2,2040-02-10T09:00:00.0,0.10227207174864988
323,27,2,2040-02-10T10:00:00.0,0.10227207174864988
324,27,2,2040-02-10T11:00:00.0,0.10227207174864988
325,27,2,2040-02-10T12:00:00.0,0.10227207174864988
326,27,2,2040-02-10T13:00:00.0,0.10227207174864988
327,27,2,2040-02-10T14:00:00.0,0.10227207174864988
328,27,2,2040-02-10T15:00:00.0,0.10227207174864988
329,27,2,2040-02-10T16:00:00.0,0.10227207174864988
330,27,2,2040-02-10T17:00:00.0,0.10227207174864988
331,27,2,2040-02-10T18:00:00.0,0.10227207174864988
332,27,2,2040-02-10T19:00:00.0,0.10227207174864988
333,27,2,2040-02-10T20:00:00.0,0.10227207174864988
334,27,2,2040-02-10T21:00:00.0,0.10227207174864988
335,27,2,2040-02-10T22:00:00.0,0.10227207174864988
336,27,2,2040-02-10T23:00:00.0,0.10227207174864988
337,27,2,2040-02-11T00:00:00.0,0.10227207174864988
338,27,2,2040-02-11T01:00:00.0,0.10227207174864988
339,27,2,2040-02-11T02:00:00.0,0.10227207174864988
340,27,2,2040-02-11T03:00:00.0,0.10227207174864988
341,27,2,2040-02-11T04:00:00.0,0.10227207174864988
342,27,2,2040-02-11T05:00:00.0,0.10227207174864988
343,27,2,2040-02-11T06:00:00.0,0.10227207174864988
344,27,2,2040-02-11T07:00:00.0,0.10227207174864988
345,27,2,2040-02-11T08:00:00.0,0.10227207174864988
346,27,2,2040-02-11T09:00:00.0,0.10227207174864988
347,27,2,2040-02-11T10:00:00.0,0.10227207174864988
348,27,2,2040-02-11T11:00:00.0,0.10227207174864988
349,27,2,2040-02-11T12:00:00.0,0.10227207174864988
350,27,2,2040-02-11T13:00:00.0,0.10227207174864988
351,27,2,2040-02-11T14:00:00.0,0.10227207174864988
352,27,2,2040-02-11T15:00:00.0,0.10227207174864988
353,27,2,2040-02-11T16:00:00.0,0.10227207174864988
354,27,2,2040-02-11T17:00:00.0,0.10227207174864988
355,27,2,2040-02-11T18:00:00.0,0.10227207174864988
356,27,2,2040-02-11T19:00:00.0,0.10227207174864988
357,27,2,2040-02-11T20:00:00.0,0.10227207174864988
358,27,2,2040-02-11T21:00:00.0,0.10227207174864988
359,27,2,2040-02-11T22:00:00.0,0.10227207174864988
360,27,2,2040-02-11T23:00:00.0,0.10227207174864988
361,28,2,2040-02-09T00:00:00.0,2.0241410646620017
362,28,2,2040-02-09T01:00:00.0,2.0241410646620017
363,28,2,2040-02-09T02:00:00.0,2.0241410646620017
364,28,2,2040-02-09T03:00:00.0,2.0241410646620017
365,28,2,2040-02-09T04:00:00.0,2.0241410646620017
366,28,2,2040-02-09T05:00:00.0,2.0241410646620017
367,28,2,2040-02-09T06:00:00.0,2.0241410646620017
368,28,2,2040-02-09T07:00:00.0,2.0241410646620017
369,28,2,2040-02-09T08:00:00.0,2.0241410646620017
370,28,2,2040-02-09T09:00:00.0,2.0241410646620017
371,28,2,2040-02-09T10:00:00.0,2.0241410646620017
372,28,2,2040-02-09T11:00:00.0,2.0241410646620017
373,28,2,2040-02-09T12:00:00.0,2.0241410646620017
374,28,2,2040-02-09T13:00:00.0,2.0241410646620017
375,28,2,2040-02-09T14:00:00.0,2.0241410646620017
376,28,2,2040-02-09T15:00:00.0,2.0241410646620017
377,28,2,2040-02-09T16:00:00.0,2.0241410646620017
378,28,2,2040-02-09T17:00:00.0,2.0241410646620017
379,28,2,2040-02-09T18:00:00.0,2.0241410646620017
380,28,2,2040-02-09T19:00:00.0,2.0241410646620017
381,28,2,2040-02-09T20:00:00.0,2.0241410646620017
382,28,2,2040-02-09T21:00:00.0,2.0241410646620017
383,28,2,2040-02-09T22:00:00.0,2.0241410646620017
384,28,2,2040-02-09T23:00:00.0,2.0241410646620017
385,28,2,2040-02-10T00:00:00.0,2.0241410646620017
386,28,2,2040-02-10T01:00:00.0,2.0241410646620017
387,28,2,2040-02-10T02:00:00.0,2.0241410646620017
388,28,2,2040-02-10T03:00:00.0,2.0241410646620017
389,28,2,2040-02-10T04:00:00.0,2.0241410646620017
390,28,2,2040-02-10T05:00:00.0,2.0241410646620017
391,28,2,2040-02-10T06:00:00.0,2.0241410646620017
392,28,2,2040-02-10T07:00:00.0,2.0241410646620017
393,28,2,2040-02-10T08:00:00.0,2.0241410646620017
394,28,2,2040-02-10T09:00:00.0,2.0241410646620017
395,28,2,2040-02-10T10:00:00.0,2.0241410646620017
396,28,2,2040-02-10T11:00:00.0,2.0241410646620017
397,28,2,2040-02-10T12:00:00.0,2.0241410646620017
398,28,2,2040-02-10T13:00:00.0,2.0241410646620017
399,28,2,2040-02-10T14:00:00.0,2.0241410646620017
400,28,2,2040-02-10T15:00:00.0,2.0241410646620017
401,28,2,2040-02-10T16:00:00.0,2.0241410646620017
402,28,2,2040-02-10T17:00:00.0,2.0241410646620017
403,28,2,2040-02-10T18:00:00.0,2.0241410646620017
404,28,2,2040-02-10T19:00:00.0,2.0241410646620017
405,28,2,2040-02-10T20:00:00.0,2.0241410646620017
406,28,2,2040-02-10T21:00:00.0,2.0241410646620017
407,28,2,2040-02-10T22:00:00.0,2.0241410646620017
408,28,2,2040-02-10T23:00:00.0,2.0241410646620017
409,28,2,2040-02-11T00:00:00.0,2.0241410646620017
410,28,2,2040-02-11T01:00:00.0,2.0241410646620017
411,28,2,2040-02-11T02:00:00.0,2.0241410646620017
412,28,2,2040-02-11T03:00:00.0,2.0241410646620017
413,28,2,2040-02-11T04:00:00.0,2.0241410646620017
414,28,2,2040-02-11T05:00:00.0,2.0241410646620017
415,28,2,2040-02-11T06:00:00.0,2.0241410646620017
416,28,2,2040-02-11T07:00:00.0,2.0241410646620017
417,28,2,2040-02-11T08:00:00.0,2.0241410646620017
418,28,2,2040-02-11T09:00:00.0,2.0241410646620017
419,28,2,2040-02-11T10:00:00.0,2.0241410646620017
420,28,2,2040-02-11T11:00:00.0,2.0241410646620017
421,28,2,2040-02-11T12:00:00.0,2.0241410646620017
422,28,2,2040-02-11T13:00:00.0,2.0241410646620017
423,28,2,2040-02-11T14:00:00.0,2.0241410646620017
424,28,2,2040-02-11T15:00:00.0,2.0241410646620017
425,28,2,2040-02-11T16:00:00.0,2.0241410646620017
426,28,2,2040-02-11T17:00:00.0,2.0241410646620017
427,28,2,2040-02-11T18:00:00.0,2.0241410646620017
428,28,2,2040-02-11T19:00:00.0,2.0241410646620017
429,28,2,2040-02-11T20:00:00.0,2.0241410646620017
430,28,2,2040-02-11T21:00:00.0,2.0241410646620017
431,28,2,2040-02-11T22:00:00.0,2.0241410646620017
432,28,2,2040-02-11T23:00:00.0,2.0241410646620017
433,29,2,2040-02-09T00:00:00.0,6.889972643917366
434,29,2,2040-02-09T01:00:00.0,6.889972643917366
435,29,2,2040-02-09T02:00:00.0,6.889972643917366
436,29,2,2040-02-09T03:00:00.0,6.889972643917366
437,29,2,2040-02-09T04:00:00.0,6.889972643917366
438,29,2,2040-02-09T05:00:00.0,6.889972643917366
439,29,2,2040-02-09T06:00:00.0,6.889972643917366
440,29,2,2040-02-09T07:00:00.0,6.889972643917366
441,29,2,2040-02-09T08:00:00.0,6.889972643917366
442,29,2,2040-02-09T09:00:00.0,6.889972643917366
443,29,2,2040-02-09T10:00:00.0,6.889972643917366
444,29,2,2040-02-09T11:00:00.0,6.889972643917366
445,29,2,2040-02-09T12:00:00.0,6.889972643917366
446,29,2,2040-02-09T13:00:00.0,6.889972643917366
447,29,2,2040-02-09T14:00:00.0,6.889972643917366
448,29,2,2040-02-09T15:00:00.0,6.889972643917366
449,29,2,2040-02-09T16:00:00.0,6.889972643917366
450,29,2,2040-02-09T17:00:00.0,6.889972643917366
451,29,2,2040-02-09T18:00:00.0,6.889972643917366
452,29,2,2040-02-09T19:00:00.0,6.889972643917366
453,29,2,2040-02-09T20:00:00.0,6.889972643917366
454,29,2,2040-02-09T21:00:00.0,6.889972643917366
455,29,2,2040-02-09T22:00:00.0,6.889972643917366
456,29,2,2040-02-09T23:00:00.0,6.889972643917366
457,29,2,2040-02-10T00:00:00.0,6.889972643917366
458,29,2,2040-02-10T01:00:00.0,6.889972643917366
459,29,2,2040-02-10T02:00:00.0,6.889972643917366
460,29,2,2040-02-10T03:00:00.0,6.889972643917366
461,29,2,2040-02-10T04:00:00.0,6.889972643917366
462,29,2,2040-02-10T05:00:00.0,6.889972643917366
463,29,2,2040-02-10T06:00:00.0,6.889972643917366
464,29,2,2040-02-10T07:00:00.0,6.889972643917366
465,29,2,2040-02-10T08:00:00.0,6.889972643917366
466,29,2,2040-02-10T09:00:00.0,6.889972643917366
467,29,2,2040-02-10T10:00:00.0,6.889972643917366
468,29,2,2040-02-10T11:00:00.0,6.889972643917366
469,29,2,2040-02-10T12:00:00.0,6.889972643917366
470,29,2,2040-02-10T13:00:00.0,6.889972643917366
471,29,2,2040-02-10T14:00:00.0,6.889972643917366
